menu_id,food_id,mark
959367,27,5
959367,39,5
959367,39,9
959367,82,6
483584,71,4
483584,26,9
483584,39,10
483584,79,6
971673,16,4
971673,39,5
354779,85,6
354779,104,10
354779,3,8
354779,9,10
765842,72,7
765842,56,6
765842,95,10
612575,17,3
612575,105,8
612575,98,8
612575,105,6
455608,95,3
455608,101,8
448572,106,3
448572,20,8
873133,79,7
873133,98,3
873133,60,8
932857,13,7
932857,99,9
626714,43,10
626714,5,7
626714,79,9
626714,58,10
623472,21,4
623472,21,3
769969,60,5
769969,7,9
769969,106,10
769969,63,6
348933,10,7
348933,105,10
348933,2,9
406581,26,4
406581,2,5
406581,25,5
406581,53,10
610321,5,8
610321,23,5
610321,90,5
610321,70,7
239871,12,8
239871,28,9
239871,72,10
470467,76,3
470467,55,3
470467,78,3
234684,108,8
234684,104,5
422475,48,3
422475,32,10
422475,31,4
936265,108,9
936265,96,8
936265,26,3
909313,80,7
909313,49,9
909313,93,5
993450,38,8
993450,23,8
993450,35,8
993450,9,8
857771,58,10
857771,23,3
198255,51,3
198255,68,6
198255,32,7
198255,34,7
316798,61,10
316798,69,4
316798,81,4
561902,48,10
561902,71,10
485978,7,5
485978,42,8
485978,50,9
421299,59,7
421299,87,3
421299,102,3
213776,95,6
213776,54,5
213776,106,8
213776,62,10
838069,11,5
838069,105,6
838069,7,5
337644,38,9
337644,40,8
945659,106,3
945659,50,7
822462,2,5
822462,34,9
297454,73,4
297454,48,9
297454,11,5
297454,108,5
883506,82,3
883506,19,6
883506,101,7
941812,26,5
941812,102,4
941812,80,5
941812,17,6
128255,4,4
128255,24,7
128255,99,7
501031,63,8
501031,99,6
501031,87,10
501031,12,7
149498,68,5
149498,81,7
905444,49,8
905444,93,10
905444,70,9
905444,9,7
785513,58,10
785513,63,5
785513,29,8
785513,10,4
405915,105,3
405915,76,5
405915,98,6
405915,92,4
358085,13,4
358085,55,7
530755,65,6
530755,57,6
530755,3,6
917117,60,5
917117,106,3
917117,16,10
917117,31,4
521674,83,4
521674,100,5
521674,15,9
333899,68,9
333899,42,8
253471,87,7
253471,65,9
253471,93,9
454544,61,9
454544,108,9
395006,39,8
395006,108,7
572805,67,9
572805,75,6
346486,64,4
346486,65,3
346486,45,6
346486,70,7
915012,69,3
915012,35,7
723120,42,6
723120,108,6
723120,31,3
885032,107,9
885032,30,5
885032,4,10
885032,3,8
328973,46,7
328973,5,4
328973,83,8
328973,99,10
621138,93,3
621138,48,10
621138,95,8
621138,11,8
254583,7,4
254583,63,4
965043,66,8
965043,37,8
234880,50,8
234880,39,7
234880,93,8
234880,59,9
298640,101,10
298640,6,3
298640,86,3
242413,26,10
242413,45,3
242413,34,7
242413,48,9
417390,51,8
417390,61,9
417390,94,3
417390,57,3
986274,74,5
986274,65,8
986274,57,7
387851,46,9
387851,9,8
540360,98,3
540360,62,6
540360,106,9
832568,13,5
832568,2,9
857223,5,5
857223,53,8
857223,40,3
656130,57,10
656130,45,7
795213,89,8
795213,0,6
608332,22,8
608332,45,4
608332,69,8
507413,48,7
507413,8,10
507413,52,3
507413,105,6
491441,103,4
491441,74,6
626405,28,8
626405,57,4
695112,75,8
695112,36,5
695112,10,8
695112,96,4
423996,28,7
423996,97,6
423996,22,6
423996,98,6
183985,44,3
183985,48,4
183985,102,7
653800,107,4
653800,33,5
653800,35,6
270166,11,4
270166,24,3
270166,5,5
270166,82,7
945386,103,8
945386,109,3
945386,13,10
162686,31,3
162686,23,10
162686,57,9
931302,81,10
931302,91,5
931302,6,9
313627,91,9
313627,32,5
313627,89,10
313627,94,6
803417,39,7
803417,69,8
803417,22,8
803417,76,7
322819,96,5
322819,72,5
322819,47,5
322819,107,6
122272,14,6
122272,61,8
122272,62,7
810036,58,7
810036,46,5
810036,83,7
810036,99,8
261076,29,4
261076,108,9
261076,73,9
261076,57,9
742457,97,10
742457,57,3
742457,34,3
742457,34,8
972187,37,10
972187,43,9
972187,106,6
972187,83,4
573027,53,9
573027,28,7
652293,78,3
652293,69,6
652293,40,5
652293,62,6
725483,23,8
725483,81,5
725483,57,8
725483,105,7
240526,40,4
240526,41,6
240526,99,10
115665,58,5
115665,8,6
115665,72,9
882992,36,6
882992,64,9
980029,70,9
980029,64,8
980029,108,3
137680,37,5
137680,81,10
360209,43,9
360209,55,4
360209,96,3
586973,107,4
586973,36,7
586973,89,4
995820,64,7
995820,22,10
995820,31,3
995820,28,10
987017,105,5
987017,16,5
987017,6,7
987017,74,10
111724,107,4
111724,47,6
292433,3,9
292433,14,10
292433,73,8
292433,45,10
956433,0,6
956433,83,4
727574,1,10
727574,44,9
727574,30,3
250149,56,3
250149,89,8
896204,64,7
896204,54,9
896204,16,10
896204,33,4
673994,35,5
673994,48,9
673994,83,5
673994,49,9
655823,100,8
655823,26,6
655823,2,6
656395,48,9
656395,9,3
656395,34,6
724492,91,6
724492,94,9
724492,28,8
802940,49,10
802940,22,3
802940,71,10
802940,61,7
694670,6,5
694670,19,3
694670,26,4
993502,88,6
993502,47,4
993502,13,10
247304,65,8
247304,52,10
247304,51,10
643339,69,6
643339,57,4
352823,40,8
352823,10,10
352823,86,10
352823,94,6
831566,3,6
831566,34,8
458542,1,3
458542,43,9
458542,44,4
811599,100,4
811599,11,10
811599,58,7
811599,40,7
397382,20,5
397382,74,6
859862,15,7
859862,0,10
406977,109,8
406977,29,4
406977,45,7
406977,33,4
369578,71,7
369578,31,8
369578,32,8
278453,42,10
278453,93,3
278453,104,4
278453,12,7
785220,29,5
785220,6,3
785220,35,3
623796,60,3
623796,22,3
623796,41,7
623796,42,8
238420,92,7
238420,78,7
781608,18,9
781608,35,9
337508,41,8
337508,40,9
337508,51,10
337508,73,7
829397,94,3
829397,17,6
829397,68,9
890906,11,8
890906,28,7
890906,71,6
256526,48,6
256526,103,8
256526,14,9
256526,83,5
750843,90,6
750843,96,10
750843,29,4
803919,71,9
803919,102,10
803919,79,5
803919,14,8
320267,37,5
320267,99,3
320267,35,6
647289,23,6
647289,69,10
647289,28,7
726263,92,7
726263,68,5
726263,38,7
726263,88,8
318849,47,6
318849,9,9
318849,98,6
318849,109,4
580820,84,7
580820,83,3
580820,69,5
580820,62,4
205787,68,9
205787,33,10
205787,92,10
205787,80,9
678728,68,6
678728,51,7
678728,21,9
363481,17,10
363481,2,9
363481,47,9
698180,24,9
698180,8,7
698180,48,8
698180,55,5
560700,18,5
560700,19,5
560700,36,7
139058,89,4
139058,56,6
139058,39,4
919825,35,3
919825,99,9
919825,32,5
726201,56,5
726201,104,3
726201,23,10
369005,88,5
369005,56,4
264042,76,7
264042,12,10
642551,19,8
642551,18,5
558110,75,7
558110,19,3
558110,46,7
558110,50,7
232949,89,3
232949,49,7
232949,74,10
232949,39,5
401586,105,10
401586,49,3
401586,93,6
213245,77,3
213245,79,5
285759,59,8
285759,90,7
285759,9,4
403092,41,4
403092,81,4
403092,73,7
737248,65,8
737248,93,4
845648,60,10
845648,61,10
845648,105,6
474383,10,10
474383,18,7
939600,91,7
939600,56,4
939600,73,8
701323,70,4
701323,64,6
790218,65,6
790218,41,5
790218,104,7
445882,32,5
445882,57,3
251769,23,3
251769,2,5
487016,28,8
487016,99,5
455954,57,8
455954,59,5
438038,9,10
438038,94,3
420013,38,7
420013,98,4
234261,64,6
234261,81,7
234261,48,8
234261,52,9
371765,64,6
371765,87,7
371765,102,4
371765,69,4
828009,108,4
828009,100,5
964899,76,4
964899,4,3
964899,60,4
311794,13,4
311794,29,10
311794,25,7
748260,63,5
748260,103,5
595084,92,3
595084,56,10
416313,69,7
416313,88,10
416313,84,7
591285,63,8
591285,41,9
400698,64,8
400698,28,5
400698,101,10
400698,91,3
160327,106,5
160327,63,5
160327,61,6
160327,35,5
226452,73,9
226452,24,3
508731,75,10
508731,42,7
508731,98,9
693540,3,3
693540,77,4
480807,72,9
480807,25,7
480807,28,9
480807,95,8
978498,44,5
978498,51,5
978498,104,3
978498,56,6
226082,17,7
226082,98,3
718779,37,7
718779,75,9
718779,23,10
718779,28,7
571945,74,5
571945,89,6
571945,10,5
613060,95,7
613060,74,8
787143,79,3
787143,38,5
787143,82,5
787143,74,8
292082,86,10
292082,32,5
549454,40,7
549454,68,7
361942,1,10
361942,11,5
361942,93,9
361942,60,7
804410,44,5
804410,93,8
804410,97,4
804410,21,9
191393,60,8
191393,39,4
191393,75,5
191393,62,5
162898,90,9
162898,39,5
162898,23,7
376381,12,9
376381,28,3
376381,64,4
667098,68,10
667098,35,3
745876,88,8
745876,34,7
674214,8,6
674214,37,7
674214,69,3
674214,46,9
198370,101,8
198370,80,7
685466,39,3
685466,67,4
515387,49,8
515387,30,3
515387,50,7
515387,98,4
472565,25,8
472565,99,10
472565,79,9
760872,65,8
760872,106,7
874844,14,9
874844,11,5
874844,98,4
741461,102,8
741461,30,8
741461,25,5
741461,109,4
688154,1,10
688154,100,4
688154,52,7
575061,29,5
575061,67,6
406654,74,6
406654,33,4
406654,96,4
406654,13,3
412053,29,10
412053,75,7
412053,51,4
412053,74,6
678949,55,4
678949,15,9
678949,40,5
924303,49,3
924303,47,3
924303,55,8
924303,57,10
581028,36,10
581028,67,3
581028,87,10
521793,80,9
521793,19,6
995583,91,7
995583,2,4
818542,59,8
818542,37,7
818542,108,7
818542,103,6
839460,21,3
839460,12,6
839460,10,10
839460,62,5
756407,72,8
756407,35,3
756407,39,8
728617,25,10
728617,86,8
728617,19,10
728617,22,7
796605,27,6
796605,32,5
174318,101,5
174318,88,7
174318,105,8
174318,79,3
830648,102,5
830648,100,6
830648,65,9
830648,43,6
469548,90,7
469548,89,6
628286,55,4
628286,6,5
709461,87,3
709461,56,8
815286,105,8
815286,27,9
815286,6,7
519519,109,4
519519,94,4
470419,108,4
470419,48,7
470419,65,6
470419,62,8
955665,7,3
955665,107,3
955665,90,8
955665,60,3
125926,47,7
125926,40,9
974123,30,10
974123,84,5
974123,109,5
974123,5,6
619270,50,8
619270,65,4
619270,67,7
619270,6,3
434391,57,7
434391,80,8
434391,32,9
434391,89,5
762100,44,10
762100,83,6
762100,102,10
965035,65,4
965035,3,9
965035,1,4
141668,80,9
141668,70,5
141668,85,6
141668,90,7
851094,65,4
851094,3,9
851094,80,4
851094,22,6
334474,65,7
334474,3,5
334474,24,3
388820,99,4
388820,86,9
607018,98,3
607018,82,3
607018,37,7
607018,57,8
483093,22,7
483093,61,7
864160,66,7
864160,106,3
871902,92,6
871902,30,5
871902,18,8
467301,13,3
467301,59,9
467301,37,3
223821,84,9
223821,31,6
223821,71,3
223821,104,3
439127,31,9
439127,85,6
483285,95,6
483285,71,8
483285,100,7
483285,28,9
998693,39,4
998693,88,4
998693,89,9
457165,85,8
457165,89,5
457165,107,8
457165,9,5
351761,8,4
351761,62,9
351761,29,8
351761,75,10
374275,59,4
374275,7,4
374275,28,5
374275,82,7
316536,55,7
316536,94,3
316536,20,4
316536,99,7
429957,9,8
429957,91,3
429957,8,4
429957,51,4
345928,57,6
345928,94,10
345928,97,7
844148,31,3
844148,51,5
844148,40,6
516676,75,9
516676,7,7
516676,26,10
516676,32,6
815174,33,6
815174,28,6
909438,6,3
909438,97,5
909438,101,5
868006,32,7
868006,83,5
868006,104,6
358527,1,6
358527,8,6
337444,52,6
337444,58,6
337444,63,9
337444,4,8
627407,72,6
627407,87,7
627407,0,10
344416,53,3
344416,96,10
344416,70,6
344416,43,6
210498,68,6
210498,4,3
530827,66,3
530827,109,7
869991,86,9
869991,5,6
869991,27,6
992556,4,4
992556,66,8
634630,93,6
634630,59,5
408239,106,3
408239,28,3
408239,94,10
166243,54,3
166243,80,6
166243,30,10
166243,56,4
729273,81,6
729273,30,9
833762,93,3
833762,95,5
898275,61,3
898275,100,8
898275,66,6
898275,80,3
800607,36,7
800607,55,4
800607,51,4
393885,68,9
393885,78,9
234383,93,10
234383,13,10
468889,15,5
468889,65,5
468889,6,10
468889,50,9
779272,73,8
779272,96,4
779272,45,5
572675,13,7
572675,11,3
572675,47,7
970920,34,8
970920,41,5
970920,16,8
529642,27,7
529642,99,7
529642,30,4
529642,61,3
945129,59,8
945129,88,9
509909,62,8
509909,32,5
509909,107,3
730804,60,5
730804,86,7
730804,90,3
730804,18,7
627867,51,7
627867,53,4
627867,0,9
299400,77,3
299400,1,9
162098,72,6
162098,46,7
162098,90,9
538392,90,4
538392,75,7
538392,57,5
538392,53,4
866638,87,8
866638,87,4
728632,53,9
728632,97,6
728632,101,8
702189,83,7
702189,10,8
231757,75,10
231757,16,3
231757,70,6
364840,89,6
364840,38,8
775538,13,4
775538,49,4
775538,36,8
456990,27,4
456990,52,7
456990,93,8
927762,62,9
927762,67,8
537716,52,3
537716,93,5
537716,55,10
537716,101,3
939905,84,9
939905,89,8
939905,31,7
325384,90,8
325384,97,7
325384,90,3
788168,27,5
788168,29,4
788168,104,4
788168,60,6
910831,28,7
910831,73,9
910831,60,10
309729,88,3
309729,40,10
309729,58,9
218112,4,8
218112,64,10
218112,20,7
218112,33,6
574612,52,6
574612,9,8
574612,89,5
574612,64,7
277380,12,8
277380,60,3
583070,17,9
583070,8,8
855454,55,10
855454,43,5
680157,31,8
680157,52,5
544252,21,6
544252,85,9
544252,77,10
544252,0,10
868286,53,8
868286,46,3
868286,91,5
868286,37,7
824524,36,5
824524,52,8
824524,81,5
546664,59,9
546664,43,7
546664,20,10
200536,47,4
200536,98,5
982784,77,7
982784,76,4
154731,76,10
154731,32,10
715436,32,7
715436,34,3
715436,57,9
715436,53,6
459527,46,3
459527,82,8
459527,13,3
459527,18,8
495487,20,9
495487,68,8
136436,101,7
136436,9,10
136436,101,10
843460,16,8
843460,79,4
843460,65,4
461378,56,3
461378,39,9
553536,51,4
553536,80,6
553536,50,8
553536,109,9
201740,85,3
201740,27,6
837642,89,10
837642,36,10
765070,91,6
765070,35,10
403922,5,5
403922,41,10
313999,12,6
313999,27,3
706060,30,3
706060,81,8
706060,78,8
922584,86,3
922584,39,5
922584,92,9
489061,7,4
489061,0,6
489061,107,4
489061,79,5
915408,21,4
915408,9,10
915408,27,9
653996,60,3
653996,65,5
190307,2,4
190307,98,4
190307,8,3
297006,77,4
297006,35,6
297006,10,9
525572,85,6
525572,25,5
881833,53,6
881833,5,9
455807,81,5
455807,16,9
929363,8,10
929363,55,6
749780,76,7
749780,106,9
749780,75,7
527529,62,3
527529,40,5
964246,72,5
964246,15,8
964246,66,6
905178,40,6
905178,68,8
905178,76,6
905178,31,4
551587,6,5
551587,20,9
551587,28,8
551587,99,4
322783,28,10
322783,12,5
481660,17,10
481660,90,4
481660,69,10
481660,102,10
468885,71,7
468885,72,4
468885,78,4
468885,55,3
538099,63,3
538099,94,10
238600,4,10
238600,54,10
441134,47,5
441134,16,8
441134,52,3
119768,109,9
119768,96,6
119768,4,3
124914,94,8
124914,87,5
124914,98,7
124914,73,5
384184,98,4
384184,30,4
346508,24,5
346508,67,8
467066,56,8
467066,47,6
467066,93,8
638554,83,8
638554,28,8
157950,62,3
157950,18,7
157950,44,8
124865,24,8
124865,76,7
124865,82,4
124865,105,9
746486,70,4
746486,4,9
746486,104,10
746486,56,5
724344,107,9
724344,50,10
724344,78,7
622802,22,8
622802,46,5
861853,26,6
861853,103,10
785140,29,9
785140,8,5
790191,16,5
790191,2,8
930800,102,5
930800,16,8
461871,74,5
461871,36,10
461871,92,9
627239,8,4
627239,18,8
627239,70,10
627239,91,10
357587,58,8
357587,86,4
325014,41,8
325014,105,6
325014,20,5
872432,8,9
872432,60,4
872432,20,5
467595,62,4
467595,2,5
467595,85,4
253812,72,7
253812,31,7
945725,84,7
945725,74,9
945725,41,4
945725,38,8
580407,25,6
580407,70,5
423721,38,6
423721,12,10
799948,27,6
799948,75,10
799948,62,9
799948,62,8
753089,49,3
753089,99,6
753089,51,6
500990,76,8
500990,19,10
328057,57,8
328057,106,9
328057,58,7
903717,15,8
903717,22,6
116577,73,6
116577,39,6
116577,60,10
116577,66,6
817837,32,5
817837,104,4
893061,45,9
893061,70,5
890803,29,10
890803,85,6
867750,13,3
867750,73,8
867750,43,10
867750,23,5
530931,30,3
530931,84,9
128159,17,6
128159,19,3
987457,85,6
987457,96,10
762596,4,6
762596,67,6
793147,64,10
793147,66,6
260182,35,6
260182,19,5
501565,59,3
501565,90,4
501565,86,5
501565,43,9
338940,76,7
338940,47,4
957435,99,4
957435,56,7
957435,70,9
957435,40,8
128756,72,5
128756,2,4
128756,22,6
128756,37,6
711083,37,5
711083,88,4
802391,31,7
802391,80,3
441359,72,4
441359,16,5
441359,14,3
400575,68,8
400575,91,7
468371,85,10
468371,90,5
468371,86,6
757508,108,6
757508,57,5
564408,4,7
564408,70,10
492885,60,3
492885,54,5
492885,82,3
492885,2,10
513569,10,6
513569,2,6
566429,92,3
566429,106,3
566429,26,7
566429,42,3
126489,89,5
126489,7,3
126489,79,4
126153,96,8
126153,9,9
668232,88,3
668232,25,4
668232,69,7
668232,11,4
156028,22,3
156028,69,8
156028,59,7
156028,6,9
168743,3,6
168743,102,8
814385,40,6
814385,15,9
220699,39,10
220699,88,3
358779,96,5
358779,108,5
843440,52,4
843440,71,5
843440,93,4
843440,61,5
763958,78,8
763958,39,10
763958,34,9
622195,38,6
622195,86,4
548710,1,6
548710,13,9
233859,52,10
233859,36,8
233859,49,3
340300,71,8
340300,62,5
340300,65,3
340300,37,4
925423,8,10
925423,57,6
925423,95,8
925423,87,7
506457,8,8
506457,19,5
506457,38,5
669597,0,6
669597,61,9
669597,51,6
669597,4,9
168519,7,7
168519,59,4
168519,102,10
168519,6,7
851644,62,6
851644,65,5
851644,10,5
677472,78,3
677472,10,7
454741,58,4
454741,38,5
422171,0,6
422171,32,7
422171,33,7
177509,17,4
177509,84,4
848729,109,9
848729,47,5
791670,25,3
791670,97,8
791670,70,10
791670,71,5
473098,13,3
473098,22,8
473098,103,3
280864,8,10
280864,47,7
959493,19,10
959493,13,7
421828,11,10
421828,56,8
517709,108,5
517709,66,6
517709,27,9
517709,7,8
792720,80,6
792720,41,8
263226,0,10
263226,48,4
263226,25,7
263226,7,7
191688,109,7
191688,29,6
837540,12,4
837540,61,6
148026,20,6
148026,34,6
148026,44,3
470911,26,3
470911,20,8
470911,46,4
672652,5,3
672652,89,8
672652,102,4
672652,101,10
373411,88,8
373411,60,5
373411,109,3
345245,68,5
345245,78,3
345245,91,8
803899,38,6
803899,49,3
745827,0,6
745827,46,4
745827,32,7
782363,43,4
782363,79,10
782363,36,5
782363,19,4
207477,89,5
207477,90,3
207477,76,10
207477,26,4
568045,36,9
568045,69,4
568045,6,8
826838,40,10
826838,109,5
826838,22,10
640005,14,7
640005,18,10
640005,55,10
121689,52,4
121689,42,9
121689,22,7
121689,2,3
534620,90,8
534620,96,6
397920,41,7
397920,89,8
397920,5,6
662475,68,3
662475,80,3
971227,32,7
971227,24,3
971227,42,3
420422,58,4
420422,4,8
219536,78,7
219536,52,8
219536,85,8
219536,53,5
762545,104,4
762545,35,7
762545,11,4
762545,12,9
124191,46,9
124191,14,8
124191,46,3
124191,97,5
377354,0,3
377354,19,8
377354,39,8
851783,38,8
851783,20,4
851783,50,9
775111,6,5
775111,67,4
775111,99,3
514724,34,8
514724,88,8
514724,89,3
709294,106,8
709294,79,5
709294,40,9
709294,84,6
941081,61,3
941081,81,6
239906,27,4
239906,78,10
239906,49,7
239906,46,5
897310,83,6
897310,14,3
897310,16,9
897310,13,3
407816,45,8
407816,28,3
336832,2,4
336832,15,7
336832,109,10
336832,44,5
832178,58,4
832178,95,9
437628,14,6
437628,67,10
437628,4,8
856305,67,7
856305,24,3
856305,15,5
856305,8,4
616457,90,7
616457,84,3
951496,48,4
951496,54,10
951496,36,5
951496,64,7
472949,63,7
472949,41,7
472949,101,3
472949,20,4
661386,94,8
661386,73,9
661386,34,7
475851,25,4
475851,86,4
475851,75,6
967897,80,8
967897,41,10
967897,19,8
967897,16,7
228201,81,5
228201,28,4
228201,99,6
228201,92,8
655296,86,8
655296,34,9
655296,5,10
655296,68,6
681249,30,9
681249,66,8
681249,39,6
848689,107,9
848689,75,10
625894,30,4
625894,32,10
625894,104,9
625894,24,9
810165,69,7
810165,3,5
810165,49,6
354911,87,9
354911,61,10
797481,0,10
797481,44,9
894510,79,9
894510,30,10
894510,6,4
894510,79,6
446249,20,6
446249,53,8
699888,102,9
699888,32,5
699888,54,5
774444,19,7
774444,64,4
774444,73,5
222102,19,10
222102,81,4
222102,64,4
472350,14,4
472350,67,6
472350,7,8
472350,31,10
344185,13,10
344185,75,6
392904,38,9
392904,2,8
392904,60,9
392904,1,9
842854,16,8
842854,1,7
473603,67,8
473603,79,10
403255,105,10
403255,35,5
403255,37,5
349225,10,6
349225,79,7
176873,39,8
176873,79,8
294440,81,7
294440,108,10
294440,12,8
791540,22,3
791540,24,10
959407,66,9
959407,102,5
959407,70,9
299945,48,7
299945,69,10
299945,16,7
177762,78,5
177762,41,9
177762,75,7
177762,93,8
707547,8,9
707547,73,7
210145,65,5
210145,36,5
335385,55,7
335385,46,9
335385,17,6
391766,70,3
391766,47,10
605570,31,9
605570,69,9
605570,17,8
859989,42,9
859989,36,4
314813,17,6
314813,10,3
728472,77,4
728472,97,7
728472,66,6
728472,59,10
671646,70,10
671646,89,6
671646,51,3
671646,36,5
424380,55,4
424380,27,6
638648,10,5
638648,4,6
638648,15,3
587850,34,6
587850,56,9
587850,22,10
788867,81,8
788867,50,9
788867,85,4
115719,84,4
115719,17,7
115719,24,4
161212,93,10
161212,8,9
161212,56,3
477545,20,7
477545,2,5
655042,50,10
655042,62,9
440898,81,4
440898,64,8
440898,24,8
142797,19,6
142797,13,9
142797,62,7
743214,71,10
743214,91,9
603788,70,4
603788,45,3
209029,8,3
209029,64,6
209029,25,5
784488,18,8
784488,55,6
784488,34,7
784488,51,7
704061,38,6
704061,81,5
282274,50,10
282274,8,5
887074,23,10
887074,99,3
887074,84,6
887074,42,10
210274,18,7
210274,63,8
210274,88,9
210274,20,3
493811,6,10
493811,20,6
714465,72,8
714465,34,9
714465,103,9
714465,24,10
748268,51,6
748268,66,9
748268,0,9
748268,21,7
409304,11,9
409304,59,10
409304,56,4
529283,95,3
529283,53,9
105333,107,10
105333,44,5
206747,54,5
206747,13,9
206747,57,4
206747,105,8
496882,89,5
496882,51,3
496882,16,3
496882,42,4
867168,44,5
867168,34,5
867168,73,10
960185,0,9
960185,78,3
960185,49,7
876645,55,7
876645,27,10
876645,9,8
829300,92,7
829300,7,5
829300,12,6
829300,109,9
872286,14,10
872286,21,8
277947,97,10
277947,104,8
277947,76,6
277947,95,6
136591,4,8
136591,9,5
458332,80,6
458332,39,3
458332,56,4
321747,105,8
321747,21,4
195367,34,8
195367,32,4
604749,62,3
604749,88,3
664065,11,9
664065,53,6
404856,27,8
404856,79,8
702488,21,10
702488,4,4
159404,78,5
159404,26,6
253941,91,6
253941,46,5
253941,102,7
362187,57,7
362187,20,6
362187,38,4
857050,55,10
857050,25,8
857050,103,10
494276,24,3
494276,17,3
720278,20,6
720278,80,5
720278,0,4
528118,107,6
528118,87,4
494305,37,3
494305,13,8
139312,77,9
139312,74,6
139312,72,9
676720,20,6
676720,89,9
676720,75,10
676720,52,3
265524,26,9
265524,36,3
193931,49,9
193931,12,5
193931,60,8
433758,101,5
433758,89,5
433758,100,4
433758,15,10
347938,6,9
347938,51,9
347938,46,7
347938,21,10
153991,71,5
153991,5,4
153991,78,5
153991,39,7
221043,36,5
221043,57,5
328829,35,6
328829,90,5
328829,19,8
401024,44,7
401024,35,9
181918,12,3
181918,4,4
295553,57,5
295553,42,6
295553,2,9
295553,91,4
680075,25,8
680075,59,8
680075,50,9
680075,51,8
173340,35,8
173340,50,6
173340,5,9
173340,65,9
400758,28,5
400758,39,9
400758,62,7
233407,103,9
233407,71,7
233407,52,7
576056,74,3
576056,85,8
576056,108,8
198929,63,5
198929,30,6
198929,63,4
615257,102,10
